gene_1,gene_2,gene_3,gene_4,gene_6,gene_7,gene_10,gene_11,gene_12,gene_13,gene_14,gene_17,gene_18,gene_19,gene_20,gene_21,gene_22,gene_23,gene_24,gene_25,gene_26,gene_27,gene_28,gene_29,gene_30,gene_31,gene_32,gene_33,gene_34,gene_35,gene_36,gene_37,gene_38,gene_39,gene_40,gene_41,gene_42,gene_43,gene_44,gene_45,gene_46,gene_47,gene_48,gene_49,Class
4.396529434,4.152791852,6.804337567,9.298195487,7.724268267,0.30591217,0.558169655,0.772814687,1.749362636,0,0.30591217,0,0,9.712659399,2.575409153,5.832376121,7.040289721,0,0.558169655,1.93903847,4.010556078,9.546244329,6.683794689,3.492353144,0.30591217,1.749362636,7.500714431,4.715596896,14.28761139,8.893447158,0.30591217,0,9.601245232,0.30591217,10.16674055,0,0,0,0.30591217,8.618792923,9.940250455,10.86619709,11.60051229,0.30591217,2
3.143687283,3.193771743,6.46180683,9.872565616,6.517237893,0,0.816640663,0,3.761487407,0,0,0,0.816640663,7.556781922,2.572550171,0,8.526381863,0,0,0,7.043825673,9.485881623,6.254954898,4.625328944,0,4.808745422,6.888219644,6.269266967,13.94984494,9.725282744,0,0,9.798646761,0,9.937851942,0,0,0.465399883,0,8.443623226,9.995470386,10.31766133,11.68250307,0.465399883,2
4.156008221,4.041724852,6.311612098,10.14196661,7.660038691,0.923795728,0.377401431,0.676357687,3.273844077,0.377401431,0,0,0.377401431,7.250923687,3.592708179,0,5.830891637,0,0,0.377401431,3.083400609,9.951189989,7.908296538,4.29655285,0.377401431,3.228541666,6.916476644,1.319155458,12.56712662,7.336158396,0,0,10.12312556,0.377401431,10.67504845,0,0,0,0.377401431,9.858033852,9.989891161,10.90190771,11.91857258,0.676357687,2
1.160597546,3.599282083,6.08146959,10.53310581,8.085228116,0,1.512631442,1.160597546,2.71365183,0,0,0,0,5.822691913,0,0,10.69991075,0,0,0,5.362974779,10.82702507,7.191542911,8.496470339,1.795351365,2.570972885,7.528922886,5.202813409,13.89920585,10.069678,0,0,10.20870989,0,9.882189079,0,0,0,0,7.314216151,10.27279306,9.781479387,11.78050286,2.031677496,2
3.304189758,3.436255137,6.77151588,9.079578116,8.103859527,0.66402766,1.116963537,0,3.371740059,0.66402766,0,0,0,7.550292746,2.646185703,4.121479642,7.683408729,0,0,1.738897511,4.212071235,10.04590979,6.597686102,5.709797916,0,3.909475512,6.707207261,2.893168026,14.12094253,9.255427558,0.66402766,0,9.917524248,0,9.853342308,0,0,1.116963537,0,8.215862998,9.874156056,9.572461494,11.86058653,0.66402766,2
5.041308701,5.845590409,6.651030158,9.70812687,7.97270414,0.443076151,0,1.285638949,2.308681231,4.245974758,0,0.443076151,1.285638949,9.001543309,4.64878754,0,6.264001514,0,0,1.055542748,4.729199259,9.602680309,7.956091511,5.731916353,0,1.954531349,6.608772288,5.914449716,13.52266735,8.509537504,0,0,9.598672261,0.443076151,9.602012146,0,0,0.443076151,0,8.544682433,10.37606025,10.34289693,11.53746595,1.484086559,2
3.312694213,5.273094358,7.069444397,10.23369157,8.387246206,0,1.392757034,0.624709202,2.261049335,0,0,0,1.059216817,7.391552935,2.7993153,5.057844468,8.05232894,0,0,1.059216817,3.008074488,9.92739576,6.966926447,4.668436864,0.624709202,5.435278545,7.959549933,3.190425227,14.77874964,10.02292259,0.624709202,0,9.730712972,0,9.521121425,0,0,0,0,8.708311411,10.59786633,10.30525237,11.80436096,0,2
4.316167469,3.624358287,7.121409186,9.504280731,7.118328576,0.637007355,0.637007355,0.873891924,2.988902779,0,0,0,0,9.945462858,2.711693126,7.198454864,7.044415978,0,0,1.557189496,2.368265483,9.0596473,6.707704233,4.403144993,0.353323291,3.494313197,6.732771179,3.921712427,14.1337202,9.067130462,0.353323291,0,9.169421473,0.637007355,9.887880113,0,0,0.353323291,0,9.031610235,9.747738161,11.30666553,11.26594316,0,2
3.081765691,2.150527183,6.550046427,9.773604092,7.055889758,0.668573016,0,0.372729271,2.656679413,0,0,0,0,9.042099832,3.013355059,6.068088198,7.681407097,0,1.615133758,0.668573016,5.88433661,9.809115352,7.704021198,5.211175773,0,2.846011836,8.12971061,5.149251235,13.12493389,9.296585886,0.372729271,0,9.753544369,0.914028675,10.97308027,0,0,0,0,8.60221634,9.913339734,11.41730929,11.91376083,0,2
3.52789607,4.483873806,6.520810372,9.926027596,7.594638118,0.50019018,0,0.50019018,3.747677413,0,0,0,0,8.13306513,3.452345037,0,8.072164768,0,0,0.50019018,3.080589449,9.4446298,6.988502918,4.38603836,0,0.870897309,7.501168415,3.278416004,13.29387394,9.140060299,0,0,9.54728594,1.165622567,10.22072898,0,0,0,0,10.53669404,10.49047988,12.05523837,11.85884356,0.870897309,2
4.260665541,4.656656534,7.023454973,9.880881397,8.569111289,1.395282204,0.626205483,0,3.194118579,0,0,0,0,9.216799201,4.067027714,0,7.096662452,0,0,0.626205483,0.626205483,9.196897151,7.537474684,5.641973688,6.328186617,0.626205483,6.981076311,1.894293934,13.80091001,7.85446325,1.061430601,0,10.21030606,0,9.917015464,0,0,0,0,8.334224114,9.402037822,9.893301531,11.9233832,0.626205483,2
2.88953195,2.989956424,6.999470163,10.57117431,7.422317111,0,1.610983471,0,1.610983471,1.610983471,0,0,0,7.538476084,2.353097411,0,8.813543929,0,1.019559595,0,5.871060005,10.1049001,4.28475101,4.036441792,0,0,7.055130565,4.20663541,13.87030692,8.574014441,0,0,9.700574964,0,9.245792739,0,0,0,2.029240839,7.093834796,10.66635717,9.684454091,11.65996914,0,2
3.456201615,3.825510899,6.617824467,9.691073479,8.650997858,0.577827591,0.577827591,0.577827591,3.302611509,1.309059743,0.577827591,0,1.309059743,7.438076564,3.302611509,1.499578047,9.517708752,0,0,0.577827591,6.108112498,10.04597803,7.433969274,6.11068479,0,5.548831154,7.112689709,6.097773006,14.67986491,9.347058796,0.577827591,0,9.469401687,0.98928436,9.777016901,0,0,0.98928436,0,8.266304,10.1621773,10.38421174,11.69126807,0.577827591,2
4.032144935,4.088709809,6.578125081,9.291173002,9.271047435,0.737773277,0.737773277,0.737773277,3.461188014,0,0.737773277,0,0,7.754573548,3.702214251,2.936496607,8.964817355,0,0,0,4.089277798,9.988244427,7.589381494,6.106932432,2.94027953,2.94027953,7.839946994,2.94027953,13.28117807,8.793083032,0.737773277,0,9.971069283,0.737773277,9.70524877,0,0,0,0,8.947365174,9.968191576,10.39746073,11.69497593,0,2
2.976895154,4.793713844,6.40929249,9.766439462,7.993079909,0.572501665,0,0.981268152,2.553581683,1.299420514,0,0,0,7.993079909,3.054223347,1.971810227,8.254712134,0,0,1.299420514,6.928358478,9.923753842,7.328818517,5.492760106,0,3.054223347,7.911284119,5.248648681,13.39348431,9.048473251,0,0,9.757536688,0,10.72674609,0,0,0.572501665,0,8.300004716,10.05966893,10.46313606,11.97140344,0,2
3.409594596,4.536494347,6.153880306,9.992088609,7.013272419,0.510354341,1.184788084,0.510354341,1.826477304,0,0,0,0,7.308065939,1.826477304,3.687575845,7.830705335,0,0,1.826477304,2.269033146,9.804193956,7.822615441,3.816599707,0,0.510354341,8.523260056,4.41775127,12.88855872,9.943169727,0,0,9.985457736,0,10.30202196,0,0,0,0,8.804437602,10.42158098,11.16009201,12.02007016,0.510354341,2
4.269489529,5.643893699,6.98291374,9.916955771,8.299244658,0,0,0.884715129,2.877331992,0.509138416,0,0,0,7.804763474,3.7756511,3.479825524,5.59685764,0,0,1.429107082,0.509138416,9.004175513,4.789781409,7.995450599,0,0,6.53721374,0,13.72576032,6.916034692,0.509138416,0,9.951896638,0.509138416,10.18740156,0,0,0,0,8.929761415,10.26338658,11.61080801,11.79733323,0.884715129,2
1.224842921,2.942345595,6.594923208,9.88184048,8.11629717,0,0,1.73997768,1.877587213,2.003242417,0,0,0.738724609,6.558849249,2.225768496,0,9.90918656,0,0,0.738724609,5.252120417,9.771933434,6.690766273,5.016589917,0,2.588540752,8.07317756,5.21364279,14.73145693,8.655348251,0.416083074,0,9.676136918,0,9.460312541,0,0,1.002162421,0,6.907143045,10.40589666,10.23591849,11.97943591,0,2
1.539977657,5.155299939,6.317101428,9.685617832,8.430833038,0,1.27727066,0.962882128,2.637076932,0.560323662,0,0,0,6.919769108,2.841952998,3.254442873,8.821305229,0,0,0.962882128,4.993198819,10.52523694,7.460505043,6.486189837,0,3.88397265,8.075436363,3.68540198,13.92100408,10.13310367,0.962882128,0,9.825757012,0,9.946558349,0,0,0.560323662,0,9.581330532,10.11223097,10.57321166,11.66924384,0.962882128,2
5.487377011,4.360483677,6.528740082,9.505166464,7.12651864,0.702834822,0,0.702834822,2.982801963,0,0,0,0,8.598767155,4.215437869,0,7.525927917,0,0,0.702834822,1.173447286,9.110585097,3.948432648,4.009311337,0,1.527670916,5.982215564,1.527670916,14.73201369,7.643827336,0,0,9.253946733,0,9.457013489,0,0,0.702834822,0,7.602483604,10.68338065,9.473667196,11.90558632,0,2
4.595032154,4.821419402,5.763961245,9.409821559,8.5706299,0.528571319,1.469833892,1.469833892,3.482461104,0,0,0,0.528571319,8.664863233,4.043230751,4.595825868,8.3359441,0,0.914564523,2.034673529,3.014283871,9.72020663,6.880367177,3.761019265,0,2.55269676,6.604249277,4.323838401,13.47173871,9.272062859,0.528571319,0,9.646454307,1.469833892,10.05145368,0,0,0,0,9.649637013,10.30308434,11.07966478,11.5651973,0.914564523,2
1.282261867,2.99868294,6.34291381,9.983649196,7.424905297,0,1.265496907,0.95315347,2.506017922,0,0,0,0,8.829748101,2.916992483,0,8.6846785,0,0,1.265496907,3.612729933,9.201805367,5.506674928,6.086000311,0,1.522156212,6.861694882,6.153957297,14.74732236,8.851839597,0.553851968,0,9.633620109,0.553851968,9.957395195,0,0.553851968,0,0,9.633620109,10.21712164,9.488884504,12.44366622,0.553851968,2
3.92688185,4.990551031,6.562079062,8.970868031,7.722752896,0.443606651,0.443606651,0.782408565,2.201633861,0,0,0.443606651,0,7.435311886,3.321942522,5.326436678,7.904977757,0,0,0.782408565,6.824271428,9.346085958,7.232670349,5.726714075,0,3.604083188,8.03968676,6.131768493,12.69360674,9.56553625,0,0,9.752362247,0.443606651,10.61546412,0,0,0.782408565,0,9.274089236,10.23204911,10.34337451,11.747937,0.782408565,2
5.139420378,4.805870243,6.73752453,9.563709182,7.793330187,0.714575239,1.547499185,0,2.537966932,0,0,0,1.547499185,9.327927584,3.684706549,5.971249237,7.932326974,0,0,0,7.528680705,8.987920538,5.835158576,4.753690103,0.971957335,4.268224771,6.461898484,4.510639175,11.91144068,8.086576797,0,0,9.229681645,0,9.708354524,0,0,0,0,8.827199777,10.25635024,11.1490294,11.39893604,0.714575239,2
4.372151152,3.802534459,5.707417115,9.812804637,8.390972857,1.106214296,1.106214296,1.343123519,2.67346597,0,0,0,0,8.673528158,4.131177886,5.655792585,8.838828891,0,1.343123519,0.469156632,4.98825295,10.03989234,8.045574024,6.081884967,0,2.67346597,7.792074462,6.542590822,13.65606727,9.383853306,0.469156632,0,9.724479746,1.343123519,9.6120889,0,0,0.822526219,0,9.539453525,10.16539696,10.56616823,11.95519582,0,2
3.33574049,4.056410117,7.174486317,10.10895563,8.477859434,0,0,1.623117702,2.605375803,0,0.300065137,0,0.300065137,7.831421261,2.809455605,6.257766854,7.292800151,0,2.430820497,0.300065137,5.807772213,9.988727285,6.646275003,4.536668402,0.300065137,2.856248722,6.497385629,3.848728087,12.77047188,8.375135028,0,0,9.823356093,0,10.35516386,0,0,0,0,9.469261254,10.46753423,11.55765994,11.97702228,0,2
3.993284881,5.367231263,6.000973491,9.852081572,8.452270073,0.772054552,1.043764442,0.772054552,3.075703759,0.437121184,0,0,1.043764442,9.164642995,4.196843068,0,6.084893406,0,0,1.46952135,3.664175609,9.270933009,5.521672671,6.80481509,0.437121184,1.642978764,6.972003304,1.642978764,13.27837686,8.40936972,0,0,9.67730386,1.272262125,9.179685206,0,0,0.437121184,0,10.42710329,10.61133839,10.50469983,11.71355836,0.437121184,2
1.224966365,1.691176797,6.572007415,9.640510671,6.754887502,0.531867996,3.173926932,1.476796419,3.023840829,0,0,0,9.466877906,7.424199888,1.224966365,0,9.973639973,0,0,0,0,9.508977245,4.485420387,8.633176885,0,0,5.89940043,0,15.59775288,10.90946561,1.476796419,0,9.145458385,2.191152018,8.634244749,0,0,1.224966365,0,6.336351236,8.32289708,9.931445208,10.92774093,1.87774425,3
2.941181449,2.663276298,6.561689667,9.376292554,7.860323472,0.75411786,2.449640605,1.021408657,3.153091917,0,0.75411786,0,8.732354006,9.796182411,4.84831747,0,8.614731926,0,0,0.75411786,0,9.501146516,6.695478871,5.58360934,7.596823359,0,6.332310511,0,15.14688684,9.859393461,3.541254625,0,9.353759951,5.37532099,8.359736385,0,0,0.75411786,1.021408657,6.211800708,9.060112252,10.2371741,11.23965819,1.246833688,3
3.00451937,3.007177557,6.524204753,9.062661412,7.995936704,1.687419077,0,1.07751647,2.233059745,0,1.687419077,0,8.805347278,8.317150282,3.802668866,0.768247855,7.697196949,0,0,0,0,9.69197203,3.877233819,5.375671993,6.99112498,0.454281196,6.445822694,0.454281196,14.89865807,10.12533597,4.95329318,0,9.341469899,5.811198701,8.961319455,0,0,0,0.454281196,7.048715725,8.78370219,9.481014311,10.15888735,0.799336025,3
1.541465278,2.541539619,6.84325528,9.444468298,5.479091486,0,0,0.401193551,2.456438202,0.714751059,0.401193551,0,7.433376793,10.60271742,1.19061486,3.758740227,8.026241239,0,0,0,0,9.223967898,3.172391503,5.423272255,7.838939165,0,6.7822775,0,15.57656111,10.34337451,3.854584179,0,9.187940909,2.689410993,9.324065757,0,0,0,0.401193551,6.254456101,9.155863052,10.33552434,10.87439739,0.714751059,3
3.529783473,2.976711894,6.038416427,9.437972568,5.893828147,0,0,0,3.250537189,0.472071799,1.553704546,0,6.473824245,10.19918155,1.732442877,0,8.697825935,0,0,0.827249962,1.11196609,9.169707078,2.034638318,4.598651048,3.565609361,0,6.060174954,0.472071799,13.88511483,10.24039782,0,0,9.280731339,2.164882798,9.009878992,0,0.472071799,0,1.349704962,4.347474324,9.781069506,9.460345309,12.14314721,0,3
4.801851894,2.648465443,6.009255344,9.611917442,6.38135952,0.902498123,0,0.520648536,1.935535181,0.520648536,0.724213687,0,10.31227036,10.91368978,2.824767853,4.530052009,6.517631598,0,0,2.47604463,0,8.054815925,4.376859902,3.570875764,9.434792919,0,10.25055898,0,14.93091748,9.886220894,4.759075919,0,8.755435088,2.47604463,8.759781683,0,0,0,0,6.799592472,9.565915091,10.32234506,11.02243717,0.724213687,3
0,2.499578047,6.950748341,9.390091552,5.018936781,0,0,0.828550347,2.769560185,0,0,0,7.557448384,9.97349648,2.499578047,0,7.268977024,0,0,0.472903624,0,8.613424832,2.996894866,6.176129257,5.086380414,0,7.236502185,0,15.81826511,9.300624828,1.113567157,0,8.922266246,2.849398845,8.79070037,0,0,0,0,4.669021095,9.603689392,10.32805778,10.87991249,0.472903624,3
3.384243259,2.673624261,6.679831933,8.946760097,6.554680936,0.454702328,1.078336571,0,2.867738352,0,0.799999066,0,9.161751668,10.44103522,1.845510123,6.015111706,7.304784807,0,0,0,0,9.015512623,4.538072503,5.395004515,4.01722711,1.512328036,8.161696251,0,14.9429268,10.31115795,4.711324196,0.799999066,9.01860914,0.454702328,9.498222939,0,0,1.845510123,0,6.484774569,9.255696636,10.59412862,11.01806801,1.078336571,3
3.729378745,2.29387072,6.505709947,8.555398222,7.79845884,0.742954757,2.127005885,1.424438422,1.424438422,0,0.742954757,0,10.53820834,10.0725078,4.262124921,5.543338119,7.375378338,0,0,1.885379129,0.418783639,9.195697008,6.007217931,4.764144422,8.121709635,0,5.668896327,0,15.15470737,9.930351483,5.312287607,0,9.106835097,3.516166471,8.717700411,0,0,0,0,5.961162574,9.037324561,10.421886,11.19695861,1.007482576,3
3.757321999,3.231048335,6.722957769,9.1849621,7.833940015,0.495695163,0,0,2.662342242,0,0,0,8.320150682,7.924379036,3.641696302,0,8.926281167,0,0,0,0,9.609008782,5.305397851,6.556955079,6.410400469,0,8.361513971,0,14.56670815,10.6638427,4.281854008,0,9.310456008,5.079109261,8.967041767,0,0,0,0.495695163,6.530450037,8.950395508,9.302047103,11.30641491,1.157108404,3
3.472409786,3.007464636,6.66246188,9.188460271,7.974988112,0.425244442,0.753262219,1.020413303,2.842113961,0,0,0,9.495061526,9.110076087,3.774449733,4.792277534,7.654979657,0,0,0.425244442,0,9.366094863,5.408745822,5.721430082,6.998229358,0,7.265146182,0,15.65840118,10.86196312,5.465814519,0,9.475743562,4.234692911,8.023310805,0,0,0.425244442,1.020413303,5.889451639,9.104695716,9.528930698,11.03552082,1.245678194,3
1.985791854,3.640030866,6.262604163,9.141946181,6.901566858,0,0,0,3.379815009,0,0,0,8.746319485,8.597728555,2.981889177,0,9.084760563,0,0,0.702480243,0,9.387360387,4.929923523,7.614481645,6.608856543,1.527020276,5.890587745,0.702480243,15.07938478,11.31752567,2.252112845,0,9.412811158,6.116343961,8.957650568,1.527020276,0,0.702480243,0.702480243,5.384536841,9.091411584,9.376509623,11.76953209,0,3
2.916075309,3.303342394,5.854806062,9.952739791,7.639861613,1.479127064,0.740193617,1.479127064,2.859432909,0.291014101,0.740193617,0,1.358565054,9.901073539,3.956614288,4.258315395,8.611721993,0,0,2.859432909,6.379191194,9.033241277,2.121711706,7.026202501,0,4.599407067,5.279099802,0.533064922,12.7926073,8.444112103,0,0.533064922,9.712588903,0,9.197654105,0,0,0.291014101,0.291014101,6.999255919,10.64645071,10.54155162,10.17120182,1.227063306,3
1.916247324,1.239336935,6.435943566,9.566326183,5.429793361,0,0,0,3.429535626,0.460375619,0,0,8.284948993,9.800254424,0.808920427,4.4061965,8.193421867,0,0,0.460375619,0,9.372111964,4.830032168,4.819698835,7.190940733,0.808920427,6.556663919,0,15.22614121,10.62084296,2.36044856,0,9.155255913,2.646899949,9.318755188,0,0,0,0,4.90435885,9.025972817,10.06413646,11.0527786,1.089362553,3
3.183883459,3.183883459,7.089932402,9.418187839,6.710269197,0.964583463,2.639949859,0.964583463,3.257508534,0.561399461,1.537494874,0,10.00378492,10.03094296,4.454991786,2.844907837,8.486855129,0,0,0.964583463,0,9.491530458,6.670387157,5.349832323,7.277417597,0,6.671732116,0,14.66469171,10.01974361,5.643885043,0,9.373356755,5.196933533,8.588414824,0,0.964583463,0,0.561399461,6.428896111,9.148738404,10.01443899,11.49002854,0.561399461,3
0,3.19323556,5.329328143,10.41527699,9.464960223,1.60250439,0,1.013140632,2.019701914,1.013140632,0,0,6.640649846,8.054012739,2.342924474,0,11.69019882,0,0,0,1.60250439,10.07875125,3.48327406,8.971187147,1.013140632,0,6.447124564,2.342924474,13.55056644,11.30406036,2.019701914,0,10.48664399,3.19323556,9.388109873,1.013140632,0,0,1.60250439,7.102826072,9.460795796,9.914921745,10.96429754,1.60250439,3
0.886667197,1.985536862,5.88424624,9.675533686,7.535003144,0,1.667483436,0,3.013265718,0,0,0,8.081589955,8.921079231,2.912592386,0,9.441547801,0,0,0,0,9.512054995,5.49427479,5.366143834,6.571933111,1.062328981,8.431280296,0,15.73878894,11.2506478,1.396378727,0,9.646441706,6.512982175,8.397807239,0,0,0,0,5.22718656,8.531104592,9.245970956,11.17355222,1.895574071,3
4.814165859,3.928104975,5.854978061,8.846054473,8.960601482,2.263845694,0.561008354,0.561008354,2.400018685,0,0,0,9.381443452,10.02250653,4.544800648,5.45878882,8.077045341,0,0,1.75561401,0,8.970206574,4.216268599,4.883645252,8.310962621,0,10.31690374,1.27857955,14.46425218,10.14324289,5.078891584,0,9.343942959,6.411688931,8.617217658,0,0,0,0.963991922,6.766899887,8.820494916,10.07112712,10.64646871,0,3
1.329697689,3.34694271,6.582744155,9.79809751,7.146268269,1.190678066,0.891496958,0.513490746,2.713233903,0,0,0,8.963115718,8.286530039,2.97094566,0,8.335086597,0,0,2.511695735,0.513490746,9.420972868,6.186373777,5.49929102,6.98521578,0,6.891176125,0,14.38588262,10.40087944,2.511695735,0,9.690987956,4.39876763,8.211523317,0,0,0.891496958,0,6.694991594,9.549174353,8.578787796,11.2747858,1.649707421,3
4.040594395,3.893828147,6.572550171,9.247486095,8.565395349,0.877979773,0.640158155,0.355354621,2.836631104,0.355354621,0.355354621,0,9.202378539,10.28943105,5.01239883,0,7.261822258,0,0,1.92314918,0,8.374661326,4.922264462,6.046071916,8.159048867,0,6.175001559,0.355354621,14.93418382,10.33442973,4.341160301,0,9.25673471,5.061482445,8.706126447,0,0,0.640158155,0.355354621,6.452331857,9.431439101,10.17071376,11.16026853,0.877979773,3
2.864770534,2.556478465,6.202928961,8.827749174,5.763470004,0.355241844,1.922844822,0,2.522557993,0,0.355241844,0,9.161051241,9.703031465,3.140271497,3.429093688,8.333638405,0,0,0,0.355241844,9.541632927,6.38604181,3.915779014,8.757830002,0,6.042318206,0,14.65501634,10.50479913,4.056037212,0,9.182006934,5.702901296,9.144780586,0,0,0,0,6.919399677,8.929554316,9.593645089,11.31872356,0.639973004,3
3.389855872,2.517149688,5.758169904,9.409276365,4.724639359,1.407026374,0,0,1.728007558,0.411860074,0.411860074,0,3.894943842,11.07708942,2.726090065,4.991494636,7.748803349,0,0,0.731878349,0.411860074,8.369497019,5.435948565,4.304226271,7.730965952,0.731878349,6.377429196,0,15.02961939,9.115639338,3.532616191,0,9.160476536,5.170770333,8.897113337,0,0,0,0,6.910133013,9.411377517,10.93799902,10.28984599,0,3
2.440527032,3.008666157,6.774180869,9.466392606,5.99827224,0.480988873,0,0,1.914641057,0.480988873,0,0,9.140934551,8.933554935,2.709378871,0,8.889689517,0,0,1.914641057,0,9.093647321,3.68619795,5.384108536,5.285087751,0,7.355976496,0,15.97575171,11.27770585,4.003449324,0,9.147996028,4.106473955,9.056599785,0,0,0,0,6.134537214,8.901675456,9.913845329,11.06259261,0.480988873,3
3.389539279,2.371363702,6.505319326,9.955465382,6.636691316,1.561008354,0,0.722640886,2.776483041,0,0.98207178,0,9.243964154,9.796836198,3.80775676,5.138847227,8.384675841,0,0,1.201884743,0,9.129715761,6.173854995,4.975520137,7.221529122,0,5.842435834,0.406101238,14.63542905,9.868328714,4.839622046,0,9.582339598,4.135863165,9.55516428,0,0,0,0.98207178,6.767284014,9.567579671,10.73128508,11.05161001,0.98207178,3
1.389897162,2.9184244,6.318600652,8.903851727,8.018355987,0.831147604,1.738724609,1.355129058,2.291485686,0,0.474669659,0,8.632242765,9.951986947,3.982153944,5.594891865,8.467365081,0,0,2.504544125,0,9.641020312,4.898566321,5.550254261,7.940425191,0,7.509006946,0.474669659,15.74672424,10.95776953,5.479964529,0,9.282479189,7.130035083,8.118821708,0,0,0.474669659,0,6.037094445,8.726803976,9.573287416,11.26141328,0.474669659,3
0.971074458,2.371586741,6.734465764,9.876935881,5.227344465,0,1.019417261,0.597888675,2.733137378,0,0,0,8.205846998,9.416799638,1.834994307,0,8.447839513,0,0,0,0,9.342281388,6.026647373,7.222727294,7.816465312,0,6.467986958,0,15.03045592,10.89768666,2.617157404,0,9.089699406,5.652495099,9.662394229,0,0,0,0,4.528721331,9.388338088,9.511199185,11.76647093,0.597888675,3
1.97081685,2.795018813,6.731074601,9.614569984,7.747212826,0.488206488,1.772476899,0,2.640528385,0.488206488,0.488206488,0,8.786583294,8.786583294,2.32981248,0,8.831915233,0,0,1.384602458,0,9.056949249,6.662233989,5.850539419,0.488206488,0,6.255134348,0,14.90553743,9.781651502,3.044271704,0,9.504485332,1.933270472,9.471309414,0,0,0,0,5.51424853,9.433155594,9.57092774,11.13925076,0.488206488,3
1.90446483,1.958434395,6.07205648,10.18881135,6.968528564,0.807931885,0,0.807931885,2.555668934,0.459746354,0,0,5.210727833,9.313057611,2.000973491,0,10.6424579,0,0,1.322735778,0,9.308794067,1.524414776,6.754513422,6.708656284,0,7.226498896,0,14.7915343,10.48058827,2.460506682,0.807931885,9.756614696,2.883777198,10.8086666,0,0,0,0,5.732605681,9.398181466,9.886434308,10.73623279,1.858935843,3
2.688113203,1.347212086,6.980767942,9.366228217,6.226566329,0,1.413594082,0,2.320109153,0,0.736041974,0,8.224942256,9.749264408,1.221072783,5.187078851,7.660694779,0,0,0.998845382,0,8.759272369,4.390144875,4.871444487,6.951937423,0,5.019857561,0.414460306,15.78365309,10.59048413,2.320109153,0,8.742555339,6.57265021,8.62464926,0,0,0,0.414460306,5.8306483,9.128721287,9.461244095,11.11774049,0.414460306,3
0,2.070045788,6.612249277,9.39400173,8.854656482,1.545671894,2.756639046,0,2.756639046,1.188780698,0,0,9.60427708,8.740600435,4.896794961,2.877116001,8.870518845,0,0,1.831553004,0,9.556044242,6.60894375,4.957171707,6.304784807,1.545671894,7.587927496,0,14.73696207,10.82102454,3.219911946,0.713519866,9.403574501,4.624826155,8.463062473,0,0,0,0,5.791360879,8.901732769,9.815690696,11.18681375,0,3
0.825704232,2.842958724,7.206262263,9.232986861,7.214591118,1.397638699,2.914296624,0.494364405,3.772793578,0,0,0,7.962710958,9.079071383,3.539196041,0,9.177045734,0,0,0.861796599,0.494364405,8.917765895,5.597084173,6.091972693,5.942096884,0.494364405,6.492357951,0.494364405,15.78579216,10.05685444,3.539196041,0.494364405,9.650360683,5.572516823,8.607507865,0,0,1.154453593,1.154453593,5.456467773,8.931112744,9.728192636,10.8752886,0.861796599,3
3.057242301,2.895826085,6.875436055,8.993818692,7.524306634,0.632919608,0.632919608,1.071282149,3.02832161,0.350836665,0.350836665,0,9.248174269,9.509177221,4.197377912,6.533963522,7.851130611,0,0,2.927498283,0.632919608,9.278551675,4.130914401,5.601304297,6.902881552,0.632919608,8.184741478,0,15.73502179,10.30403183,4.084846647,0,9.077809111,4.928862982,8.86258157,0,0,0,0.350836665,5.924734133,8.965492831,10.23154521,11.01721904,1.549570606,3
0.721153887,1.697284537,6.754633672,9.837110678,7.978058311,0.868765772,2.105812151,1.407189572,2.470823163,0,1.162983392,0,8.557953771,8.056258365,3.651396174,0,7.978058311,0,0,0,0,9.041155352,4.131103785,6.346675058,3.78707718,0,6.328549275,0.498863564,16.1502213,10.13718329,2.105812151,0,9.264932799,4.777966705,8.564263834,0,0,0,0,6.145797675,9.353226238,10.39701142,10.68744567,1.162983392,3
4.151915627,3.451408954,6.426044979,9.434886722,7.280650154,0.827331271,2.767188654,0.472175804,2.394788497,0.827331271,0.472175804,0,8.909056018,9.684056031,3.250673612,6.10343889,7.417633141,0,0,1.553802829,1.11209958,8.735143041,5.735248668,5.23964626,5.921874253,0.827331271,6.999740742,0.472175804,15.07547915,10.02587318,4.575548323,0,9.119516998,3.657125482,8.703336071,0,0,0,0,6.667721852,9.486414719,10.17682141,10.96692356,1.553802829,3
3.752834209,3.21445124,6.162032751,8.781320367,6.729729494,1.862590248,0,0.991825659,2.489029064,0,1.404848639,0,10.7823758,9.741310236,3.891613607,0,8.024430501,0,0,1.213067271,0,9.251217281,6.11999313,3.982245232,9.962826616,0.410992287,7.931298933,0,13.57432152,10.18126409,5.729884449,0.410992287,9.425897743,6.538386064,8.72062733,0,0,0,0,6.987502783,8.700196937,9.794747258,10.98409798,0.410992287,3
3.724988534,2.398733433,6.32889569,9.76803376,7.688523084,0.335483256,0.60757888,0,2.578962858,0.335483256,0.335483256,0,9.69971819,9.851774023,3.520283944,5.646640788,7.913577595,0,0,2.578962858,0.335483256,8.862696242,4.947231319,4.651752054,8.930077923,0.335483256,8.020518869,0.60757888,14.82858279,10.46469889,4.649046316,0,8.992966652,3.895108698,8.84883573,0,0,0,0,6.817738362,9.040371924,10.0614522,10.99677005,1.20739313,3
